v_time c_3[1] c_3[2] 
      0.0147   0.63094399   0.36905601 
      0.0148   0.63176188   0.36823812 
      0.0149   0.63276878   0.36723122 
       0.015   0.63424164   0.36575836 
      0.0151   0.63451013   0.36548987 
      0.0152   0.63468868   0.36531132 
      0.0153   0.63668726   0.36331274 
      0.0154   0.63742634   0.36257366 
      0.0155   0.63836221   0.36163779 
      0.0156   0.63897482   0.36102518 
      0.0157   0.63994944   0.36005056 
      0.0158   0.64161192   0.35838808 
      0.0159   0.64223286   0.35776714 
       0.016   0.64351361   0.35648639 
      0.0161   0.64392989   0.35607011 
      0.0162   0.64480994   0.35519006 
      0.0163   0.64569479   0.35430521 
      0.0164   0.64700755   0.35299245 
      0.0165   0.64741389   0.35258611 
      0.0166   0.64777981   0.35222019 
      0.0167   0.64819933   0.35180067 
      0.0168   0.64902326   0.35097674 
      0.0169   0.64997189   0.35002811 
       0.017   0.65045921   0.34954079 
      0.0171   0.65058914   0.34941086 
      0.0172   0.65274673   0.34725327 
      0.0173   0.65342525   0.34657475 
      0.0174   0.65391924   0.34608076 
      0.0175   0.65527362   0.34472638 
      0.0176   0.65637244   0.34362756 
      0.0177   0.65629433   0.34370567 
      0.0178   0.65790469   0.34209531 
      0.0179    0.6579493    0.3420507 
       0.018   0.65842348   0.34157652 
      0.0181   0.65847412   0.34152588 
      0.0182   0.65813497   0.34186503 
      0.0183   0.65872338   0.34127662 
      0.0184    0.6593286    0.3406714 
      0.0185   0.66032932   0.33967068 
      0.0186   0.66122251   0.33877749 
      0.0187   0.66159679   0.33840321 
      0.0188   0.66270711   0.33729289 
      0.0189   0.66355374   0.33644626 
       0.019   0.66488383   0.33511617 
      0.0191   0.66555865   0.33444135 
      0.0192   0.66637542   0.33362458 
      0.0193   0.66743395   0.33256605 
      0.0194   0.66855875   0.33144125 
      0.0195    0.6690418    0.3309582 
      0.0196   0.66913269   0.33086731 
      0.0197   0.66982973   0.33017027 
      0.0198   0.66987153   0.33012847 
      0.0199   0.67114438   0.32885562 
        0.02   0.67135398   0.32864602 
      0.0201    0.6730976    0.3269024 
      0.0202   0.67493501   0.32506499 
      0.0203   0.67552195   0.32447805 
      0.0204   0.67592572   0.32407428 
      0.0205   0.67685005   0.32314995 
      0.0206   0.67786745   0.32213255 
      0.0207   0.67783456   0.32216544 
      0.0208   0.67798028   0.32201972 
      0.0209    0.6787798    0.3212202 
       0.021   0.67878481   0.32121519 
      0.0211   0.67961889   0.32038111 
      0.0212   0.67977329   0.32022671 
      0.0213   0.68003634   0.31996366 
      0.0214   0.68077808   0.31922192 
      0.0215   0.68137322   0.31862678 
      0.0216    0.6819236    0.3180764 
      0.0217    0.6837388    0.3162612 
      0.0218   0.68423343   0.31576657 
      0.0219    0.6857965    0.3142035 
       0.022   0.68610915   0.31389085 
      0.0221   0.68699492   0.31300508 
      0.0222   0.68736689   0.31263311 
      0.0223   0.68842577   0.31157423 
      0.0224   0.68913841   0.31086159 
      0.0225   0.68917595   0.31082405 
      0.0226   0.69002368   0.30997632 
      0.0227   0.69035209   0.30964791 
      0.0228   0.69119016   0.30880984 
      0.0229   0.69125836   0.30874164 
       0.023   0.69153903   0.30846097 
      0.0231   0.69231232   0.30768768 
      0.0232   0.69362252   0.30637748 
      0.0233   0.69377582   0.30622418 
      0.0234   0.69481657   0.30518343 
      0.0235   0.69520216   0.30479784 
      0.0236   0.69531396   0.30468604 
      0.0237    0.6960467    0.3039533 
      0.0238   0.69707911   0.30292089 
      0.0239   0.69754793   0.30245207 
       0.024   0.69780779   0.30219221 
      0.0241    0.6981269    0.3018731 
      0.0242   0.69904151   0.30095849 
      0.0243   0.69931185   0.30068815 
      0.0244    0.6997976    0.3002024 
      0.0245   0.70066958   0.29933042 
      0.0246   0.70094302   0.29905698 
      0.0247   0.70074255   0.29925745 
      0.0248   0.70147524   0.29852476 
      0.0249   0.70167036   0.29832964 
       0.025   0.70199857   0.29800143 
      0.0251   0.70266668   0.29733332 
      0.0252   0.70304855   0.29695145 
      0.0253   0.70384995   0.29615005 
      0.0254   0.70506005   0.29493995 
      0.0255   0.70507006   0.29492994 
      0.0256   0.70566366   0.29433634 
      0.0257   0.70552603   0.29447397 
      0.0258   0.70562299   0.29437701 
      0.0259   0.70700689   0.29299311 
       0.026   0.70705799   0.29294201 
      0.0261    0.7076086    0.2923914 
      0.0262   0.70790436   0.29209564 
      0.0263   0.70857077   0.29142923 
      0.0264   0.70857291   0.29142709 
      0.0265   0.70884594   0.29115406 
      0.0266   0.70996197   0.29003803 
      0.0267   0.71057806   0.28942194 
      0.0268   0.71206584   0.28793416 
      0.0269   0.71214942   0.28785058 
       0.027    0.7131065    0.2868935 
      0.0271   0.71427614   0.28572386 
      0.0272   0.71440868   0.28559132 
      0.0273   0.71463292   0.28536708 
      0.0274   0.71556734   0.28443266 
      0.0275   0.71569488   0.28430512 
      0.0276   0.71555419   0.28444581 
      0.0277   0.71678179   0.28321821 
      0.0278   0.71735644   0.28264356 
      0.0279   0.71830532   0.28169468 
       0.028   0.71961801   0.28038199 
      0.0281   0.71968613   0.28031387 
      0.0282   0.72101249   0.27898751 
      0.0283   0.72202606   0.27797394 
      0.0284   0.72210459   0.27789541 
      0.0285   0.72234189   0.27765811 
      0.0286   0.72283304   0.27716696 
      0.0287   0.72314593   0.27685407 
      0.0288   0.72314812   0.27685188 
      0.0289   0.72327071   0.27672929 
       0.029    0.7232477    0.2767523 
      0.0291   0.72388822   0.27611178 
      0.0292   0.72395924   0.27604076 
      0.0293   0.72459736   0.27540264 
      0.0294   0.72495925   0.27504075 
      0.0295     0.724947     0.275053 
      0.0296   0.72551127   0.27448873 
      0.0297   0.72570943   0.27429057 
      0.0298   0.72513694   0.27486306 
      0.0299   0.72588439   0.27411561 
        0.03   0.72566385   0.27433615 
      0.0301   0.72606166   0.27393834 
      0.0302   0.72652746   0.27347254 
      0.0303   0.72746068   0.27253932 
      0.0304   0.72853606   0.27146394 
      0.0305   0.72936656   0.27063344 
      0.0306   0.72967207   0.27032793 
      0.0307   0.73062446   0.26937554 
      0.0308   0.73088926   0.26911074 
      0.0309    0.7317458    0.2682542 
       0.031   0.73181805   0.26818195 
      0.0311   0.73270491   0.26729509 
      0.0312    0.7326756    0.2673244 
      0.0313   0.73312329   0.26687671 
      0.0314   0.73368738   0.26631262 
      0.0315   0.73432598   0.26567402 
      0.0316   0.73488216   0.26511784 
      0.0317   0.73554128   0.26445872 
